id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14299833,Old,87348003,Yeymy,,South Dublin,53.31643,-6.3805,Shared room,100,4,4,2020-03-13,0.18,1,0,0,
14313639,Cosy apartment ideal for long term,48231419,Helena,,Dn Laoghaire-Rathdown,53.28896,-6.25705,Private room,36,2,46,2021-10-24,0.72,3,157,8,
14316826,Private room with Private Bathroom,9084049,Jose&Vadym,,Dublin City,53.33825,-6.29216,Private room,50,4,26,2021-08-21,0.46,3,271,4,
14330376,GRIFFITH AVENUE STUDIO  (COSY BEDSIT FOR 1),87311304,Theresa,,Dublin City,53.37746,-6.26144,Entire home/apt,59,90,2,2016-09-05,0.03,2,0,0,
14331209,confortable house /king size bed,87061579,Jussalete,,Dn Laoghaire-Rathdown,53.27545,-6.22802,Private room,59,1,119,2021-11-26,1.86,1,51,13,
14332497,Comfortable well located home. Very near airport!!,67046877,Debora & Bruno,,Fingal,53.457,-6.22164,Private room,60,1,151,2018-12-31,2.32,1,329,0,
14338569,Bright & Modern Two Bed off North Strand,10946023,Kevin,,Dublin City,53.35831,-6.23911,Entire home/apt,197,2,0,,,1,48,0,
14339083,Cosy cottage close to seafront,64642029,Maura,,Dublin City,53.36056,-6.19075,Entire home/apt,93,15,121,2021-11-30,2.15,1,45,6,
14348340,Unique 1 bedroom apartment - 5 minutes from UCD,87916194,Shane,,Dn Laoghaire-Rathdown,53.29976,-6.22175,Entire home/apt,60,1,2,2017-05-06,0.03,1,0,0,
14351685,It's a family and gay-friendly house,60618929,Andris,,Dublin City,53.31662,-6.30987,Private room,39,1,2,2016-08-26,0.03,3,0,0,
14357339,"City Center 2 Rooms, Double and Twin",6035073,Daniel,,Dublin City,53.34127,-6.27498,Private room,179,1,118,2019-03-23,2.05,6,0,0,
14363628,Ballydowd,88026654,Rosie,,South Dublin,53.34809,-6.42701,Private room,46,2,12,2018-05-10,0.19,1,0,0,
14367732,Chic & Elegant Luxury in Inner City Center,526772,Liam,,Dublin City,53.34828,-6.27819,Entire home/apt,136,3,357,2021-11-29,5.57,3,301,60,
14370506,Two bedroom Docklands Apartment.,75897053,Sean,,Dublin City,53.34286,-6.23695,Entire home/apt,314,2,242,2021-09-19,3.77,4,81,1,
14397631,Exceptional Home in fantastic Clontarf location.,39727418,Emer,,Dublin City,53.36581,-6.1831,Entire home/apt,400,7,11,2019-08-01,0.21,1,334,0,
14414156,Ranelagh beautiful light-filled redbrick 4BD,35384497,Deirdre,,Dublin City,53.32058,-6.25277,Entire home/apt,614,21,23,2019-09-06,0.36,1,337,0,
14422707,O'Connell Street - Temple Bar: Heart of Dublin!!!,88749912,Tadeu,,Dublin City,53.35,-6.2603,Private room,58,1,320,2020-03-10,4.94,1,0,0,
14436901,Two storey terraced house with mezzanine loft bed,63689596,Emma,,Dublin City,53.3445,-6.24904,Entire home/apt,230,2,26,2021-11-08,0.41,1,319,1,
14438614,"Beautiful home in Dun Laoghaire, Co. Dublin",34421918,Hanna,,Dn Laoghaire-Rathdown,53.27839,-6.14915,Entire home/apt,170,10,1,2017-12-28,0.02,1,0,0,
14466747,"Charming hse, close to city centre. Free Parking.",2378274,Ruth,,Dublin City,53.35224,-6.23469,Entire home/apt,152,2,9,2018-04-08,0.14,1,0,0,
14493319,4 bedroom house in Sandymount,89463968,Loretto,,Dublin City,53.33124,-6.21305,Entire home/apt,180,5,1,2018-08-12,0.02,1,0,0,
14495342,Private room. Near airport and city centre,2250151,Kate,,Dublin City,53.39235,-6.1867,Private room,34,1,0,,,1,0,0,
14498536,Feel like Home - Smithfield Market : ),3033018,Artur,,Dublin City,53.35009,-6.27957,Entire home/apt,97,3,24,2018-12-10,0.37,1,0,0,
14510597,Apartment to rent with balcony and great views,11729747,Malachai,,Fingal,53.38072,-6.07446,Entire home/apt,99,1,6,2016-09-10,0.09,1,0,0,
14521517,Small Cozy Studio,14598853,Samuel,,Dublin City,53.36273,-6.2727,Entire home/apt,50,3,6,2017-06-25,0.09,1,0,0,
14526757,Cozy & Conveniently Located Apt,44104279,Olga,,Dublin City,53.33244,-6.24687,Entire home/apt,160,2,0,,,1,0,0,
14528059,Lovely double room with garden view,19033083,Teresa,,Dn Laoghaire-Rathdown,53.30935,-6.24124,Private room,55,3,1,2016-08-23,0.02,7,0,0,
14528789,Cosy Double Bedroom near city centre,20037528,Siobhán,,Dublin City,53.34144,-6.31243,Private room,49,1,14,2016-11-23,0.22,1,0,0,
14529778,Bright modern and clean apartment with all modcons,53314927,Sara,,Dublin City,53.34476,-6.23902,Entire home/apt,150,6,0,,,1,362,0,
14530358,Four bedroom semi in South Dublin,24551808,Barbara,,Dn Laoghaire-Rathdown,53.2729,-6.17737,Entire home/apt,120,2,3,2018-08-07,0.07,1,0,0,
14541302,Traveler's home;) 15min walk to city centre,41944081,Akemi,,Dublin City,53.33168,-6.25398,Private room,70,2,5,2016-10-23,0.08,2,0,0,
14541318,Charming artisan cottage close to city centre,43469324,Barra And Sarah,,Dublin City,53.35203,-6.28838,Entire home/apt,62,2,7,2016-10-04,0.11,1,0,0,
14544503,Large 2 bedroom stylish apartment in City Centre,90004602,Andrew & Amy,,Dublin City,53.3354,-6.27517,Entire home/apt,75,3,10,2019-04-22,0.15,1,0,0,
14551512,Location!Cozy Double room!,90049662,Daniel,,Dublin City,53.3397,-6.23638,Private room,49,2,16,2018-07-15,0.25,1,0,0,
14553657,Perfect Location to Dublin City Centre - Double,89178701,Natalie,,Dublin City,53.35656,-6.2352,Private room,40,3,18,2021-10-30,0.45,2,139,12,
14554194,Beautiful apartment in Georgian Townhouse Dublin 4,90101333,Sinéad,,Dublin City,53.331,-6.24336,Entire home/apt,146,3,62,2021-10-19,0.97,1,255,6,
14561036,"Unique Killiney, Dublin 2 room apartment/space.",28442599,Tim,,Dn Laoghaire-Rathdown,53.26776,-6.12311,Private room,70,2,34,2019-10-20,0.90,1,182,0,
14571284,Double room in City Center,90276406,Elias Miguel,,Dublin City,53.35372,-6.25619,Private room,60,4,1,2017-10-23,0.02,1,0,0,
14580982,Dublin 1,51497517,Aleksandra,,Dublin City,53.35554,-6.25512,Private room,40,3,4,2018-01-02,0.06,1,0,0,
14585984,"Lovely Double room, Perfect City Center Location",90005518,Emma Jane,,Dublin City,53.34014,-6.27301,Private room,885,7,14,2017-07-31,0.22,1,0,0,
14597392,Cosy loft room in Dublin cottage,28042290,Marie,,Dublin City,53.35894,-6.24268,Private room,50,2,2,2016-09-13,0.03,1,0,0,
14605077,Twin Room own Floor Ensuite,90625177,Evaleen,,Fingal,53.48529,-6.14569,Private room,38,156,218,2019-09-27,3.38,1,90,0,
14606138,Spacious apartment in Grand Canal,25687809,Vicki,,Dublin City,53.33997,-6.23819,Entire home/apt,99,3,0,,,1,0,0,
14607312,Cosy Room Near City Centre,46267039,Claudia And Dany,,Dublin City,53.38655,-6.31751,Private room,30,1,336,2020-03-09,5.30,2,0,0,
14611103,Victorian Villa in walking distance of City Centre,90674459,John,,Dublin City,53.35691,-6.2711,Entire home/apt,150,1,0,,,1,0,0,
14624814,Comfy room in the heart of the city,49084205,Rory,,Dublin City,53.34522,-6.24666,Private room,47,3,6,2017-07-25,0.09,1,0,0,
14627079,"Cool, contemporary & central..",52430001,Tee,,Dublin City,53.33517,-6.26969,Entire home/apt,250,3,4,2017-12-31,0.06,1,0,0,
14634841,Elegant apartment in Howth village,90851821,Anne,,Fingal,53.38629,-6.07008,Entire home/apt,178,15,41,2021-11-15,0.65,1,122,14,
14644445,Stay in the heart of the historic Dublin district!,90915847,Paul,,Dublin City,53.34312,-6.27743,Entire home/apt,120,2,220,2021-11-24,3.43,1,18,2,
14645452,Double room in the heart of Ranelagh,8935409,Malachy,,Dublin City,53.32186,-6.25041,Private room,35,1,1,2016-08-20,0.02,1,0,0,
14645775,"Double Room in smithfield, Dublin city centre",24183424,Marcos,,Dublin City,53.35169,-6.27767,Private room,40,2,9,2017-07-10,0.14,2,0,0,
14647936,Cozy doublebedroom,19621159,Paola,,Dublin City,53.33543,-6.28982,Private room,40,1,0,,,2,0,0,
14664880,"Entire apartment, parking included!",32205249,Aine,,Dublin City,53.3245,-6.26032,Entire home/apt,65,4,11,2017-12-12,0.17,2,0,0,
14669504,"Ranelagh Duplex 15/20 mins to Stephen's Green,",22119578,Kathleen,,Dublin City,53.32783,-6.25829,Entire home/apt,175,14,39,2019-08-31,0.62,1,0,0,
14702552,Nice 10min walk templebar & Guinnes,40532750,Rennis,,Dublin City,53.34234,-6.27385,Entire home/apt,200,1,17,2017-02-26,0.26,5,0,0,
14702691,Luxury ground floor apartment in centre Malahide,86577931,Frances,,Fingal,53.45136,-6.15717,Entire home/apt,120,2,28,2017-08-05,0.44,1,0,0,
14705159,"Spacious double ensuite, modern central apartment",1250046,Don,,Dublin City,53.35272,-6.26435,Private room,95,3,114,2020-03-08,1.78,1,67,0,
14706201,City Center Double Bedroom,62121259,Josnel,,Dublin City,53.3438,-6.27581,Private room,50,1,7,2016-10-23,0.11,6,0,0,
14711925,Charming  Bungalow Howth Single Room.,23860388,Conor,,Fingal,53.38293,-6.09431,Private room,40,3,29,2021-06-11,0.47,2,297,1,
14717514,Mattress,35687781,Mari Matty,,Dublin City,53.37664,-6.31256,Shared room,884,1,25,2018-10-15,0.39,1,90,0,
14717971,"Dublin City Centre: Central, Spacious Location",88500418,Alan,,Dublin City,53.35143,-6.25386,Entire home/apt,79,14,96,2020-03-10,1.60,4,65,0,
14718669,"Quiet, Luxury Apartment in Dublin City Centre",91605847,Rory&Kim,,Dublin City,53.34813,-6.29537,Entire home/apt,123,2,15,2017-03-20,0.23,1,0,0,
14726645,City Center 2 double beds room (4Ppl),62121259,Josnel,,Dublin City,53.34233,-6.27595,Private room,65,1,12,2016-12-18,0.19,6,0,0,
14727905,Temple Bar Location PR city centre,91692766,Damien,,Dublin City,53.34402,-6.26981,Entire home/apt,200,1,85,2018-10-30,1.33,4,68,0,
14742500,Super Central,47205110,William,,Dublin City,53.34166,-6.2704,Entire home/apt,101,10,230,2021-12-05,3.60,1,34,7,
14743667,Beautiful Double Room South County Dublin,44213604,Clare,,Dn Laoghaire-Rathdown,53.25772,-6.16393,Private room,48,3,39,2019-10-20,0.61,1,0,0,
14744441,Double room Glasnevin/Croke Park,12805395,Orla,,Dublin City,53.38189,-6.27661,Private room,56,2,6,2017-03-18,0.09,1,0,0,
14745699,5 Star Luxury by Trinity,70154490,Gavin  RG,,Dublin City,53.34481,-6.26327,Entire home/apt,85,15,55,2020-11-30,0.86,16,0,0,
14755491,"Spacious room in Rush, close to beaches & airport",74086477,Alan,,Fingal,53.5179,-6.10022,Private room,69,1,18,2017-10-02,0.28,1,0,0,
14770396,Confotable room heart of the city,92146461,Juliana & Diogo,,Dublin City,53.35176,-6.27592,Private room,45,1,164,2019-03-03,2.56,2,0,0,
14786380,small attic in dublin,88365529,Gerald,,Dublin City,53.34286,-6.24756,Entire home/apt,192,6,0,,,1,0,0,
14798540,The Nook County Dublin,88687946,Daniel,,Dn Laoghaire-Rathdown,53.22824,-6.14398,Entire home/apt,195,2,155,2021-12-06,2.44,1,241,30,
14805361,BEAUTIFUL LARGE en-Suite Room In FRONT OF THE SEA,92501666,Irene,,Fingal,53.38369,-6.09897,Private room,129,2,0,,,1,88,0,
14813014,Charming Artisan Cottage on Dublin City's doorstep,92583912,Nicola,,Dublin City,53.35303,-6.28715,Entire home/apt,86,2,4,2019-09-23,0.06,1,0,0,
14820186,"Cherrywood, Private room with ensuite luxury house",57639869,Maeve,,Dn Laoghaire-Rathdown,53.24733,-6.14227,Private room,35,3,29,2021-09-26,0.46,1,120,10,
14824418,♡♡ Modern next to Convention Centre and 3Arena,2543474,Deniz,,Dublin City,53.35004,-6.23247,Entire home/apt,77,3,22,2020-02-29,0.36,1,0,0,
14838168,Rare Find Superking Bed Temple Bar,34571024,Patrick,,Dublin City,53.34465,-6.26953,Private room,45,15,67,2021-11-13,1.06,3,51,5,
14839700,"Bed double /own bathroom Baggot St, Aviva stadium",17301244,Robert,,Dublin City,53.33271,-6.24016,Private room,150,1,364,2020-03-17,5.68,1,0,0,
14845900,"3 bed, 2 bath home just 3 miles from city centre",51896073,Patricia,,Dublin City,53.35898,-6.1918,Entire home/apt,71,1,4,2017-09-13,0.07,1,0,0,
14857131,"White, Modern, Soft, Comfortable, Warm",92809033,Flávia,,Dublin City,53.34602,-6.23808,Private room,80,90,18,2018-09-27,0.28,1,89,0,
14857381,"large double bedroom, good bus to city and airport",93033680,Magy,,Fingal,53.47114,-6.23264,Private room,39,1,53,2021-10-31,0.84,1,161,4,
14879971,"Charming Seaside apt, opposite west pier in Howth.",93289458,Naomi,,Fingal,53.3888,-6.07215,Entire home/apt,130,4,38,2018-08-28,0.60,1,0,0,
14898821,Excellently located 2 bed spacious apartment,47282757,Flo,,Dublin City,53.35126,-6.28422,Entire home/apt,120,3,133,2019-05-31,2.08,1,0,0,
14904122,Cozy family home in the heart of Marino,8812468,Colm,,Dublin City,53.36733,-6.23085,Entire home/apt,150,16,5,2019-03-21,0.09,1,313,0,
14907513,Modern apartment in river side view,91107864,Viren,,Dublin City,53.3466,-6.25621,Entire home/apt,70,1,2,2017-11-10,0.04,1,0,0,
14932890,Cozy Single Room Near City Centre,36855331,Lauren,,Dublin City,53.34023,-6.31991,Private room,50,2,34,2020-01-19,0.55,1,0,0,
14934635,Close to airport. Single room with small balcony.,93930322,Trish,,Fingal,53.40696,-6.29085,Private room,36,1,5,2021-11-05,2.34,2,0,5,
14938508,**SUPER CONVENIENT 2 BED ON LUAS LINE**WORK REMOTELY FROM THIS QUIET APARMENT**MONTHLY DISCOUNTS,31284582,Paul,,Dublin City,53.34849,-6.2433,Entire home/apt,122,14,154,2021-11-29,2.62,29,84,7,
14941430,City Centre Masonette Apartment,53525426,Dwaine,,Dublin City,53.35934,-6.25847,Entire home/apt,47,1,648,2021-12-05,10.20,1,208,74,
14943168,King ensuite 10mins to city&airport,94016564,Martina,,Dublin City,53.37569,-6.25287,Private room,150,4,47,2017-10-20,0.74,1,0,0,
14957692,"Loft in Portobello, Dublin City Center <3",44778925,Diana,,Dublin City,53.33223,-6.27771,Entire home/apt,80,2,7,2018-08-12,0.12,1,0,0,
14957777,Deluxe 2min walk templebar,40532750,Rennis,,Dublin City,53.34288,-6.26903,Entire home/apt,200,1,33,2017-04-07,0.52,5,0,0,
14958082,1 en-suite room in city center,62121259,Josnel,,Dublin City,53.34287,-6.26778,Private room,55,1,16,2017-03-27,0.25,6,0,0,
14960022,1 room with private bathroom in city center,62121259,Josnel,,Dublin City,53.34301,-6.26778,Private room,49,1,9,2017-04-13,0.14,6,0,0,
14963529,Charming City Center Residence,31609805,Maggie,,Dublin City,53.33598,-6.27198,Entire home/apt,199,2,172,2020-03-14,2.88,1,62,0,
14972466,Apartment in Dublin city centre,14129744,Andrea,,Dublin City,53.34426,-6.26701,Entire home/apt,150,2,6,2017-09-01,0.09,1,0,0,
14979329,Rare Find Superking Bed & Balcony Temple Bar,34571024,Patrick,,Dublin City,53.3438,-6.26746,Private room,50,15,78,2021-11-20,1.23,3,79,5,
14998533,Room with Private Bathroom Close to City Centre,91116301,Christina,,Dublin City,53.35327,-6.28672,Private room,84,3,165,2021-09-26,2.60,3,0,4,
15000162,Entire house in the heart of Dublin,15999200,Renato,,Dublin City,53.33458,-6.24499,Entire home/apt,186,3,1,2017-10-31,0.02,1,0,0,
15022396,Riverside House,19164248,Mark,,South Dublin,53.30385,-6.2793,Entire home/apt,90,7,3,2017-09-16,0.05,1,0,0,
15034757,"City Centre House, Garden & Parking (Kilmainham).",94952660,Rosemount,,Dublin City,53.33981,-6.30424,Entire home/apt,246,2,58,2020-03-18,1.32,1,0,0,
15040997,City Centre apartment looking out onto the Liffey,66912449,Eoin,,Dublin City,53.34696,-6.25758,Entire home/apt,100,3,11,2017-03-01,0.17,2,0,0,
15041289,Friendly House,95023433,Hugh,,Fingal,53.3875,-6.37392,Private room,120,2,15,2018-07-26,0.24,1,178,0,
15041305,Spacious Double Bedroom in Dublin 2,88262026,Shane & Deimante,,Dublin City,53.34061,-6.24183,Private room,88,1,53,2021-11-28,0.84,3,191,5,
15054939,Victorian townhouse,95161383,Phil,,Dublin City,53.35646,-6.26977,Entire home/apt,139,4,52,2019-09-30,0.82,1,0,0,
15055615,2 bedroom apartment near city centre,3974041,David,,Dublin City,53.33313,-6.29689,Entire home/apt,150,2,22,2018-03-18,0.35,2,0,0,
15063921,"Eclectic, cosy and bright family home in Dublin 5",26474432,Chiara,,Dublin City,53.38443,-6.21023,Private room,48,1,227,2020-03-13,3.64,1,0,0,
15069913,Stylish House Dublin 4- close to City Centre & RDS,21599128,Marc,,Dublin City,53.3185,-6.23333,Entire home/apt,150,2,22,2018-01-02,0.35,2,0,0,
15096191,Clean and quiet place,95571556,Jenny,,South Dublin,53.28761,-6.37518,Private room,50,1,1,2017-11-27,0.02,1,0,0,
15112889,Dublin City Centre - Temple Bar,20008534,Ellen,,Dublin City,53.34399,-6.26766,Private room,70,4,6,2017-05-22,0.10,1,0,0,
15119596,Private rooms in modern family home,45833627,Sarah,,Dublin City,53.37952,-6.19442,Private room,55,2,22,2019-11-14,0.35,5,359,0,
15119820,Private rooms in modern family home,45833627,Sarah,,Dublin City,53.3795,-6.19445,Private room,55,2,25,2020-03-20,0.43,5,353,0,
15119965,Single room in modern family home,45833627,Sarah,,Dublin City,53.37971,-6.19454,Private room,55,2,39,2021-11-10,0.62,5,349,1,
15128996,King size bed - Private room with walking shower,94068872,Peter,,Dublin City,53.33719,-6.29293,Private room,59,2,28,2020-02-22,0.50,2,0,0,
15137237,Bright airy convenient flat in Terenure D6W,32325183,John,,Dublin City,53.31886,-6.2797,Entire home/apt,65,1,284,2021-11-30,4.48,4,2,43,
15155552,Luxury 2 Bed Apartment with own private entrance.,12788036,Geoff,,Dn Laoghaire-Rathdown,53.30135311109399,-6.184212228813929,Entire home/apt,130,3,122,2021-12-05,1.93,1,138,25,
15157421,Suburbian Luxury 15 Minutes to town,70154490,Gavin  RG,,Dublin City,53.30986,-6.27976,Entire home/apt,125,3,78,2019-11-12,1.25,16,10,0,
15158289,Beautiful 2 bedroom apartment South Dublin,42016540,John,,Dn Laoghaire-Rathdown,53.2722,-6.2566,Entire home/apt,60,2,3,2019-04-06,0.05,1,0,0,
15161206,Bedroom in Victorian Family Home Private Bathroom,31671969,John & Emma,,Dublin City,53.3548,-6.29718,Private room,59,3,250,2020-03-10,4.50,1,0,0,
15162862,1 bedroom suite with balcony in city centre,96163300,Seosamh,,Dublin City,53.34325,-6.29503,Entire home/apt,140,2,43,2018-01-09,0.68,1,0,0,
15169715,"Short term, double room (bathroom ensuite)",62102163,Francesco,,Dublin City,53.35657,-6.25913,Private room,71,2,3,2016-10-23,0.05,1,0,0,
15179261,Cozy sunny double bedroom in central South Dublin,48450196,Haya,,Dublin City,53.34056,-6.27675,Private room,45,2,201,2020-02-29,3.20,3,0,0,
15197756,In the heart of the city,26461573,Patrick,,Dublin City,53.3386,-6.27557,Entire home/apt,116,2,198,2019-09-01,3.15,3,0,0,
15198101,Comfortable town house in tranquil setting,13731927,Carole,,Dublin City,53.35814,-6.27155,Entire home/apt,92,15,125,2019-08-21,2.14,1,0,0,
15204058,Temple bar view,69683252,Niall And Gavin,,Dublin City,53.34733,-6.26431,Entire home/apt,110,14,158,2021-09-16,2.50,29,30,4,
15215993,Double room available in Central Dublin,88262026,Shane & Deimante,,Dublin City,53.34127,-6.24244,Private room,84,1,66,2021-11-28,1.04,3,191,6,
15217206,City Centre Georgian Style Apartment,11976922,Philippina,,Dublin City,53.35487,-6.26101,Entire home/apt,66,90,138,2021-08-15,2.23,2,100,4,
15219928,Beautiful Peaceful Home Close to City Centre,91116301,Christina,,Dublin City,53.35134,-6.28693,Private room,65,3,122,2019-11-24,1.93,3,0,0,
15230072,2 Double Beds Rooms near City Centr,40532750,Rennis,,Dublin City,53.35962,-6.26216,Entire home/apt,80,1,8,2017-05-31,0.13,5,0,0,
15230263,Big en-suite (1 double/1 single) - Great Location,42198582,Rafael & Débora,,Dublin City,53.3366,-6.2845,Private room,70,2,20,2020-02-09,0.35,1,0,0,
15232922,Modern room with en-suite bathroom,96831297,Dean & Martin,,Dublin City,53.35282,-6.28609,Private room,61,3,174,2019-08-12,2.75,1,0,0,
15242851,"Lissadell, Dun Laoghaire",96920734,Andy,,Dn Laoghaire-Rathdown,53.2918,-6.13092,Entire home/apt,250,3,6,2019-07-09,0.10,1,0,0,
15253032,The Redbank Guesthouse,97003538,Terry,,Fingal,53.58019,-6.10979,Private room,89,1,15,2021-11-07,0.26,1,232,6,
15261952,Central city apartment with balcony,97080730,Stephanie,,Dublin City,53.34315,-6.27644,Entire home/apt,75,14,269,2021-08-28,4.37,2,283,12,
15270528,Double Room close to City & Business Centre,21599128,Marc,,Dublin City,53.31735,-6.2318,Private room,70,1,2,2017-03-31,0.03,2,0,0,
15293223,City Centre Oasis,97362460,Anna,,Dublin City,53.35227,-6.27103,Private room,65,1,3,2017-10-30,0.06,1,0,0,
15297080,Country Cottage oasis 20mins from the city!,97395654,Maire,,Dublin City,53.36838,-6.20034,Private room,60,1,268,2021-12-05,4.65,1,70,42,
15327318,Silent Cul-de-sac Smack-bang In The Middle Of Town,97678099,Gustavo,,Dublin City,53.33255,-6.26739,Entire home/apt,91,2,0,,,1,0,0,
15333268,Single room in cosy Dublin home,67019770,Lesley,,Fingal,53.46191,-6.21177,Private room,95,2,9,2017-06-08,0.14,4,0,0,
15339244,"Luxurious, Spacious & Modern Penthouse Apartment",85039875,Ben,,Dublin City,53.34242,-6.30877,Private room,123,2,2,2016-10-24,0.03,1,0,0,
15342454,2 bedroom apartment in the Heart of Dublin,15557452,Cristian,,Dublin City,53.34487,-6.25683,Entire home/apt,98,1,8,2017-08-22,0.14,2,0,0,
15358854,"3 bedroom House in Raheny, Sleeps 5.",98027117,Sean,,Dublin City,53.38629,-6.16374,Entire home/apt,150,7,0,,,1,0,0,
15366623,Ensuite Double room in Dublin,95981387,Uchenna,,Dn Laoghaire-Rathdown,53.31169,-6.20485,Private room,55,2,119,2020-03-14,2.38,1,0,0,
15368864,Large double room with easy access to city centre,16657912,Francesco,,Dublin City,53.36877,-6.29121,Private room,45,1,1,2017-04-30,0.02,1,0,0,
